Event,JText,Passage
urn:cite:chron:jevent.33_t1_173_1_f	Plotius Gallus primus Romae latinam rhetoricam docuit, de quo Cicero sic refert: "Memoria teneo, pueris nobis, primum Latine docere coepisse Plotium quemdam".	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_1
urn:cite:chron:jevent.33_t1_173_2_g	Gaius Valerius Catullus, scriptor lyricus, Veronae nascitur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_2
urn:cite:chron:jevent.33_t1_173_3_a	Sallustius Crispus, scriptor historicus, in Sabinis Amiterni nascitur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_3
urn:cite:chron:jevent.33_t1_173_4_b	Sylla Athenienses vastat.	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_4
urn:cite:chron:jevent.33_t1_173_4_c	Descriptione Romae facta, inventa sunt hominum CDLXIII millia.	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_4
urn:cite:chron:jevent.33_t1_174_1_d	Templum tertio apud Delphos a Thracibus incensum, et Romae Capitolium.	urn:cts:latinLit:stoa0162.stoa005:33.t1.174_1
urn:cite:chron:jevent.33_t1_174_2_e	Jannaeus plurimas civitates capit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.174_2
urn:cite:chron:jevent.33_t1_174_2_f	XXVI anno aetatis suae Cicero Quintium defendit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.174_2
urn:cite:chron:jevent.33_t1_174_3_g	Publius Terentius Varro, vico Atace, in provincia Narbonensi nascitur, qui postea XXXV annum agens, Graecas litteras cum summo studio didicitl.	urn:cts:latinLit:stoa0162.stoa005:33.t1.174_3
urn:cite:chron:jevent.33_t1_174_4_h	Vultacilius Plotus Latinus rhetor, Gnaei Pompeii libertus et doctor scholam Romae aperuit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.174_4
urn:cite:chron:jevent.33_t1_175_1_i	Sylla Romam obtinuit, et post biennium moritur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_1
urn:cite:chron:jevent.33_t1_175_2_a	Roscio contra Chrysogonum defenso, Cicero Athenas secedit, et inde post triennium Romam regreditur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_2
urn:cite:chron:jevent.33_t1_175_3_b	Pompeius gloriosissime triumphavit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_3
urn:cite:chron:jevent.33_t1_175_3_c	Jannaeus multas vastat civitates.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_3
urn:cite:chron:jevent.33_t1_175_3_d	Lepidus publicus hostis judicatus.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_3
urn:cite:chron:jevent.33_t1_175_4_e	T. Quintius Atta, scriptor togatarum, Romae moritur, sepultusque via Praenestina ad milliarium II.	urn:cts:latinLit:stoa0162.stoa005:33.t1.175_4
urn:cite:chron:jevent.33_t1_176_1_f	Alexandra, quae et Salina, uxor Alexandri, Jerosolymis regnavit, ex cujus aetate Judaeos rerum confusio et variae clades oppresserunt.	urn:cts:latinLit:stoa0162.stoa005:33.t1.176_1
urn:cite:chron:jevent.33_t1_176_3_g	Bellum gladiatorium in Campania.	urn:cts:latinLit:stoa0162.stoa005:33.t1.176_3
urn:cite:chron:jevent.33_t1_176_3_h	Lucius Lucullus primus imperator appellatus est, victa Armenia, Mesopotamia, et Nisibi cum fratre regis capta.	urn:cts:latinLit:stoa0162.stoa005:33.t1.176_3
urn:cite:chron:jevent.33_t1_177_1_i	Pompeius universam Hiberiam subjugavit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.177_1
urn:cite:chron:jevent.33_t1_177_2_k	M. Lucullus de Bessis triumphavit, capta Cabyle, et Tomis, et caeteris vicinis urbibus.	urn:cts:latinLit:stoa0162.stoa005:33.t1.177_2
urn:cite:chron:jevent.33_t1_177_3_l	Crassus triumphavit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.177_3
urn:cite:chron:jevent.33_t1_177_4_a	Virgilius Maro in pago, qui 'Andes' dicitur, haud procul a Mantua nascitur, Pompeio et Crasso consulibus.	urn:cts:latinLit:stoa0162.stoa005:33.t1.177_4
urn:cite:chron:jevent.33_t1_177_4_b	Marcus Porcius Cato stoicus philosophus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.177_4
urn:cite:chron:jevent.33_t1_178_1_c	Antiochia Syriae capta a Romanis.	urn:cts:latinLit:stoa0162.stoa005:33.t1.178_1
urn:cite:chron:jevent.33_t1_178_1_d	Creticum bellum ortum, unde Metellus Creticus.	urn:cts:latinLit:stoa0162.stoa005:33.t1.178_1
urn:cite:chron:jevent.33_t1_178_1_e	Lucus Daphnensium juxta Antiochiam a Pompeio Apollini consecratur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.178_1
urn:cite:chron:jevent.34_t1_178_2_f	Aristobulus et Hyrcanus filii Alexandrae, contra se de imperio dimicantes, occasionem praebuere Romanis, ut Judaeam invaderent. Itaque Pompeius Jerosolymam veniens, capta urbe, et templo reserato, usque ad sancta sanctorum accedit, Aristobulum vinctum secum adducit, pontificatum confirmat Hyrcano, deinde Antipatrum Herodis Ascalonitae filium procuratorem Palaestinae facit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.178_2
urn:cite:chron:jevent.34_t1_178_4_g	Libya per testamentum Appionis regis Romanis relicta. satiricus et lyricus poeta, libertino patre Venusii nascitur.	urn:cts:latinLit:stoa0162.stoa005:34.t1.178_4
urn:cite:chron:jevent.34_t1_179_1_a	Apollodorus Pergamenus, Graecus orator, praeceptor Callidii et Augusti, clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:34.t1.179_1
urn:cite:chron:jevent.34_t1_179_2_b	Pompeius, captis Jerosolymis, tributarios Judaeos facit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.179_2
urn:cite:chron:jevent.34_t1_179_3_c	Ea quae de Catilina, Cethego, Lentulo, et consule Cicerone, Sallustius scribit et Livius, hoc gesta sunt tempore.	urn:cts:latinLit:stoa0162.stoa005:34.t1.179_3
urn:cite:chron:jevent.34_t1_179_4_d	Cicero in exsilio annum facit, honorifice susceptus a Plancio.	urn:cts:latinLit:stoa0162.stoa005:34.t1.179_4
urn:cite:chron:jevent.34_t1_179_4_e	Pompeius imperator appellatus.	urn:cts:latinLit:stoa0162.stoa005:34.t1.179_4
urn:cite:chron:jevent.34_t1_180_1_f	Caesar Lusitaniam, et quasdam insulas in Oceano capit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.180_1
urn:cite:chron:jevent.34_t1_180_2_g	Messalla Corvinus orator nascitur, et Titus Livius Patavinus scriptor historicus.	urn:cts:latinLit:stoa0162.stoa005:34.t1.180_2
urn:cite:chron:jevent.34_t1_180_3_h	Virgilius Cremonae studiis eruditur.	urn:cts:latinLit:stoa0162.stoa005:34.t1.180_3
urn:cite:chron:jevent.34_t1_180_3_i	Catullus XXX aetatis suae anno Romae moritur.	urn:cts:latinLit:stoa0162.stoa005:34.t1.180_3
urn:cite:chron:jevent.34_t1_180_4_k	M. Callidius orator clarus habetur, qui bello postea civili Caesareanas partes secutus, cum togatam Galliam regeret, Placentiae obiit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.180_4
urn:cite:chron:jevent.34_t1_181_1_a	Caesar Rhenum transiens, Germanos vastat.	urn:cts:latinLit:stoa0162.stoa005:34.t1.181_1
urn:cite:chron:jevent.34_t1_181_1_b	Crassus consul cum filio suo apud Carras captus.	urn:cts:latinLit:stoa0162.stoa005:34.t1.181_1
urn:cite:chron:jevent.34_t1_181_2_c	Ventidius, primus Romanorum, Parthos superat.	urn:cts:latinLit:stoa0162.stoa005:34.t1.181_2
urn:cite:chron:jevent.34_t1_181_3_d	Curio promptus et popularis orator Romae habetur insignis; qui deinceps in Africa, pudore amissi exercitus, mori maluit quam evadere.	urn:cts:latinLit:stoa0162.stoa005:34.t1.181_3
urn:cite:chron:jevent.34_t1_181_4_e	Virgilius, sumpta toga, Mediolanum transgreditur, et post breve tempus Romam pergit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.181_4
urn:cite:chron:jevent.34_t1_182_1_f	Simulacrum Olympiaci Jovis tactum fulmine.	urn:cts:latinLit:stoa0162.stoa005:34.t1.182_1
urn:cite:chron:jevent.34_t1_182_2_g	Caesar Germanos et Gallos capit.	urn:cts:latinLit:stoa0162.stoa005:34.t1.182_2
urn:cite:chron:jevent.34_t1_182_3_h	Principium belli civilis Caesaris et Pompeii.	urn:cts:latinLit:stoa0162.stoa005:34.t1.182_3
urn:cite:chron:jevent.34_t1_182_4_i	Diodorus Siculus Graecae scriptor historiae, clarus habetur. ?	urn:cts:latinLit:stoa0162.stoa005:34.t1.182_4
urn:cite:chron:jevent.35_t1_183_1_c	Pompeius praelio victus, et fugiens, a spadonibus Alexandrini regis occiditur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_1
urn:cite:chron:jevent.35_t1_183_1_d	Marcus Caelius praetor, et T. Annius Milo exsul, oppressi, res novas in Thuriano, Brutioque agro simul molientes.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_1
urn:cite:chron:jevent.35_t1_183_2_e	Ptolemaei cadaver cum lorica aurea in Nilo inventum.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_2
urn:cite:chron:jevent.35_t1_183_3_f	Caesar in Aegypto regnum Cleopatrae confirmat ob stupri gratiam.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_3
urn:cite:chron:jevent.35_t1_183_3_g	Romae Basilica Julia dedicata.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_3
urn:cite:chron:jevent.35_t1_183_3_h	Decretum senatus, et Atheniensium ad Judaeos mittitur, qui per legationem amicitiam postularant.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_3
urn:cite:chron:jevent.35_t1_183_3_i	Cleopatra regio comitatu Urbem ingressa.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_3
urn:cite:chron:jevent.35_t1_183_3_k	Prohibitae lecticis, margaritisque uti, quae nec viros, nec liberos haberent, et minores essent annis XLIV.	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_3
urn:cite:chron:jevent.35_t1_183_4_l	Nigidius Figulus pythagoricus et magus in exsilio moritur. ?	urn:cts:latinLit:stoa0162.stoa005:35.t1.183_4
urn:cite:chron:jevent.35_t1_184_1_a	Antonius decernit Quintilem mensem, Julium debere dici: quia in eo fuisset natus Julius.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_b	Cassius, Judaea capta, templum spoliat.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_c	Idibus Martiis, G. Julius Caesar in Curia occiditur, et fasces statim suscepit Publius Dolabella.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_d	Gaii Caesaris corpus in rostris, ob honorem, concrematum.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_e	Servius Sulpitius juris consultus, et Publius Servilius Isauricus, publico funere elati.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_f	Romae tres simul exorti soles paulatim in eumdem orbem coierunt.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_1_g	Inter caetera portenta, quae toto orbe facta sunt, bos in suburbano Romae ad arantem locutus est:	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_1
urn:cite:chron:jevent.35_t1_184_2_h	Antonius adversum Caesarem Augustum bellum movet. ?	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_i	Laberius, mimorum scriptor, decimo mense post Caesaris interitum, Puteolis moritur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_k	Publius mimographus, natione Syrus, Romae scenam tenet.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_a	Cicero in Formiano suo ab Herennio et Popilio occiditur, 64 aetatis suae anno.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_c	Cicero ut quibusdam placet interficitur in Caietis.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_b	Ciceronis caput cum manu dextra pro Rostris positum, juxtaque coronata imago Popilii militis, qui eum occiderat.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_2_d	Ovidius Naso nascitur in Pelignis.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_2
urn:cite:chron:jevent.35_t1_184_3_e	Caius Falcidius tribunus plebis legem tulit, ne quis plus testamento legaret, quam ut quarta pars haeredibus superesset, si quatuor, aut minus essent.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_3
urn:cite:chron:jevent.35_t1_184_3_f	Curtius Salassus in insula Arada, cum quatuor cohortibus vivus combustus est, quod tributa gravius exigeret.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_3
urn:cite:chron:jevent.35_t1_184_4_g	Vibium Maximum designatum quaestorem agnovit dominus suus, et abduxit.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_184_4_h	E taberna meritoria trans Tiberim, oleum terra erupit, fluxitque toto die sine intermissione, significans Christi gratiam ex gentibus.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_184_4_i	Antonium superat Augustus, et interveniente senatu, in amicitiam cum eo regreditur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_184_4_a	Cornificius poeta a militibus desertus interiit, quos saepe fugientes 'galeatos lepores' appellat. Hujus soror Cornificia, cujus insignia exstant epigrammata.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_184_4_b	Templum Rhodiorum depopulatus est Cassius.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_184_4_c	Secunda secessio Augusti et Antonii.	urn:cts:latinLit:stoa0162.stoa005:35.t1.184_4
urn:cite:chron:jevent.35_t1_185_1_d	Cornelius Nepos scriptor historicus clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.185_1
urn:cite:chron:jevent.35_t1_185_2_e	Antigonus contra Judaeos dimicans, tandem occiditur, a quo usque in praesens tempus Jerosolymitarum regnum destructum est. Siquidem Herodes post eum a Romanis constitutus est princeps alienigena, et nihil omnino pertinens ad Judaeam	urn:cts:latinLit:stoa0162.stoa005:35.t1.185_2
urn:cite:chron:jevent.35_t1_185_4_f	Fornii pater et filius clari oratores habentur, quorum filius consularis ante patrem moritur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.185_4
urn:cite:chron:jevent.35_t1_186_1_g	Sallustius diem obiit, quadriennio ante Actiacum bellum.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_1
urn:cite:chron:jevent.35_t1_186_2_h	Marcus Vavius poeta, quem Virgilius in	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_2
urn:cite:chron:jevent.35_t1_186_2_Bucolicis	notat, in Cappadocia moritur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_2
urn:cite:chron:jevent.35_t1_186_3_a	Herodes Antipatri Ascalonitae, et matris Cypridis Arabicae filius, a Romanis Judaeorum suscepit principatum: cujus tempore, Christi nativitate vicina, regnum, et sacerdotium Judaeae, quod prius per successiones minorum tenebatur, destructum est, completa prophetia, quae ita per Mosen loquitur:	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_3
urn:cite:chron:jevent.35_t1_186_4_a	Herodes Ananelum quemdam de Babylone accitum, pontificem Judaeorum constituit, et post exiguum temporis Aristobulum fratrem uxoris suae, nepotem Hyrcani successorem ei dedit, quo post annum interfecto, rursum Ananelo reddidit sacerdotium.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_a	Lunae, secundum Romanos, cursus inventus.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_b	Antonii et Augusti foedus.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_c	Colonias deduxere Romani.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_d	Augustus triumphavit pedestris certaminis triumpho.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_e	Antonius Cleopatrae Arabiam tradidit.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_f	Augusti et Antonii tertiae dissensionis exordium, quod repudiata sorore Caesaris, Cleopatram induxisset uxorem.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_186_4_g	Nicetes, et Hibreas, et Theodorus, et Plution nobilissimi artis rhetoricae Graeci praeceptores habentur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.186_4
urn:cite:chron:jevent.35_t1_187_1_h	Cleopatra et Antonius semet interficiunt, et Aegyptus fit Romana provincia, quam primus tenuit Caius Cornelius Gallus, de quo Virgilius scribit in	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_1
urn:cite:chron:jevent.35_t1_187_1_Bucolicis	.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_1
urn:cite:chron:jevent.35_t1_187_1_a	Usque ad Cleopatram Ptolemaei, qui vocabantur Lagidae, in Aegypto regnaverunt annis CCXCV.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_1
urn:cite:chron:jevent.35_t1_187_1_b	Artorius medicus Augusti, post Actiacam victoriam naufragio perit.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_1
urn:cite:chron:jevent.35_t1_187_2_c	Quidam ab hoc loco primum annum Augusti monarchiae supputant.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_2
urn:cite:chron:jevent.35_t1_187_2_d	Caesar Augustus appellatus, a quo Sextilis mensis Augusti nomen accepit.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_2
urn:cite:chron:jevent.35_t1_187_3_e	Cum ingenti triumphorum pompa Augustus Romam ingressus, et Cleopatrae liberi, Sol et Luna ante currum ejus ducti.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_3
urn:cite:chron:jevent.35_t1_187_4_f	Nicopolis juxta Actium condita et agon Actiacus constitutus.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_4
urn:cite:chron:jevent.35_t1_187_4_g	Augustus Romanis plurimas leges statuit.	urn:cts:latinLit:stoa0162.stoa005:35.t1.187_4
urn:cite:chron:jevent.35_t1_188_1_h	Censu Romae agitato, inventa sunt civium Romanorum XLI centena et LXIV millia.	urn:cts:latinLit:stoa0162.stoa005:35.t1.188_1
urn:cite:chron:jevent.35_t1_188_1_i	Coloniae deductae.	urn:cts:latinLit:stoa0162.stoa005:35.t1.188_1
urn:cite:chron:jevent.35_t1_188_1_k	Anaxilaus Larisseus Pythagoricus	urn:cts:latinLit:stoa0162.stoa005:35.t1.188_1
urn:cite:chron:jevent.35_t1_188_1_k	et Magus ab Augusto Urbe Italiaque pellitur.	urn:cts:latinLit:stoa0162.stoa005:35.t1.188_1
urn:cite:chron:jevent.36_t1_188_2_a	M. Terentius Varro philosophus prope nonagenarius moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_2
urn:cite:chron:jevent.36_t1_188_2_b	Thebae Aegypti usque ad solum erutae.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_2
urn:cite:chron:jevent.36_t1_188_2_c	Cornelius Gallus Forojuliensis poeta, a quo primum Aegyptum rectam, supradiximus, XLIII aetatis suae anno propria se manu interfecit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_2
urn:cite:chron:jevent.36_t1_188_3_d	Trallis terraemotu consederunt.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_3
urn:cite:chron:jevent.36_t1_188_3_e	Indi ab Augusto per legatum amicitiam postularunt.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_3
urn:cite:chron:jevent.36_t1_188_3_f	Messala Corvinus primus praefectus Urbis factus, sexto die magistratu se abdicavit, incivilem potestatem esse contestans.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_3
urn:cite:chron:jevent.36_t1_188_4_g	Augustus Calabriam et Gallos vectigales facit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_4
urn:cite:chron:jevent.36_t1_188_4_h	Munatius Plancus, Ciceronis discipulus, orator habetur insignis, qui cum Galliam Comatam regeret, Lugdunum condidit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.188_4
urn:cite:chron:jevent.36_t1_189_1_i	Marcus Lollius Galatiam provinciam facit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_1
urn:cite:chron:jevent.36_t1_189_1_k	Augustus, cum ei monarchia deferretur	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_1
urn:cite:chron:jevent.36_t1_189_2_a	Quintilius Cremonensis Virgilii et Horatii familiaris moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_2
urn:cite:chron:jevent.36_t1_189_3_b	Augustus Cyzicenos libertate privavit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_3
urn:cite:chron:jevent.36_t1_189_3_c	Pylades Cilix pantomimus, cum veteres ipsi canerent atque saltarent, primus Romae chorum et fistulam sibi praecinere fecit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_3
urn:cite:chron:jevent.36_t1_189_4_d	Tiberius ab Augusto missus occupavit Armeniam.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_4
urn:cite:chron:jevent.36_t1_189_4_e	Atratinus, qui septem decim natus annis Caelium accuraverat, clarus inter oratores habetur: ad extremum morborum taedio in balneo, voluntate exanimatus, haeredem reliquit Augustum.	urn:cts:latinLit:stoa0162.stoa005:36.t1.189_4
urn:cite:chron:jevent.36_t1_190_1_f	Cantabri res novas molientes opprimuntur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_1
urn:cite:chron:jevent.36_t1_190_2_g	Herodes apud Jerosolymam multas et magnas aedes construxit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_2
urn:cite:chron:jevent.36_t1_190_3_h	Virgilius Brundusii moritur, Sentio Saturnino et Lucretio Cinna consulibus. Ossa ejus Neapolim translata in secundo ab urbe milliario sepeliuntur, titulo istiusmodi supra scripto, quem moriens ipse dictaverat:	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_3
urn:cite:chron:jevent.36_t1_190_4_a	Herodes Samariam olim jam in cineribus sedentem, a fundamentis suscitans, in honorem Augusti Augustam, id est, Sebastiam appellavit, et in Paneade id quod Panion vocatur, exstruxit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_190_4_b	Augustus Samiis libertatem dedit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_190_4_c	In Cypro plurimae civitatum partes terraemotu conciderunt.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_190_4_d	Germanos in arma versos Marcus Lollius superat.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_190_4_e	Varius et Tucca, Virgilii et Horatii contubernales, poetae habentur illustres, qui	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_190_4_e	libros postea emendaverunt sub lege ea, ut nihil adderent.	urn:cts:latinLit:stoa0162.stoa005:36.t1.190_4
urn:cite:chron:jevent.36_t1_191_1_f	Augustus Gaium Agrippam adoptavit in filium.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_1
urn:cite:chron:jevent.36_t1_191_2_g	Aemilius Macer Veronensis poeta in Asia moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_2
urn:cite:chron:jevent.36_t1_191_2_h	Tiberius Vindelicos, et eos qui Thraciarum confines erant, Romanas provincias facit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_2
urn:cite:chron:jevent.36_t1_191_3_i	Coloniae Berytum et Patras deductae.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_3
urn:cite:chron:jevent.36_t1_191_4_a	Bosphorum Agrippa capit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_4
urn:cite:chron:jevent.36_t1_191_4_b	Cestius Smyrnaeus rhetor Latine Romae docuit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.191_4
urn:cite:chron:jevent.36_t1_192_1_c	Augustus a senatu pontifex maximus appellatur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.192_1
urn:cite:chron:jevent.36_t1_192_1_d	Herodes Caesaream in nomine Caesaris condidit, quae prius Turris Stratonis vocabatur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.192_1
urn:cite:chron:jevent.36_t1_192_2_e	Herodes Anthidonam condidit, et Antipatridam: atque Herodionem in honorem patris Antipatri et suum exstruxit: innumerabilia quoque opera in singulis Syriarum urbibus, quas regebat, solertissime aedificavit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.192_2
urn:cite:chron:jevent.36_t1_192_3_f	Tiberius Caesar de captivis Pannoniis triumphat.	urn:cts:latinLit:stoa0162.stoa005:36.t1.192_3
urn:cite:chron:jevent.36_t1_192_4_g	Horatius LVII aetatis suae anno Romae moritur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.192_4
urn:cite:chron:jevent.36_t1_193_1_a	Herodes Hyrcanum, qui olim sacerdos Judaeorum fuerat, de captivitate Parthica regressum, et filium ejus, qui sacerdotio patris successerat, interfecit : sororem quoque ejus uxorem suam, cum duobus propriis filiis jam adolescentibus, et matrem uxoris occisae, socrum suam, crudelissime necat.	urn:cts:latinLit:stoa0162.stoa005:36.t1.193_1
urn:cite:chron:jevent.36_t1_193_3_b	Tiberius de Rhetis, Vindelicis, Armenis, ac Pannoniis triumphavit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.193_3
urn:cite:chron:jevent.36_t1_193_3_c	Albutius Silo Novariensis clarus rhetor agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.193_3
urn:cite:chron:jevent.36_t1_193_4_d	In insula Coo terraemotu plurima conciderunt.	urn:cts:latinLit:stoa0162.stoa005:36.t1.193_4
urn:cite:chron:jevent.36_t1_193_4_e	Augustus Juliam filiam suam in adulterio deprehensam damnat exsilio.	urn:cts:latinLit:stoa0162.stoa005:36.t1.193_4
urn:cite:chron:jevent.36_t1_194_1_f	M. Tullius Tiro Ciceronis libertus, qui primus notas commentus est, in Puteolano praedio usque ad centesimum annum consenescit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_1
urn:cite:chron:jevent.36_t1_194_1_g	Augustus gladiatorium ludum, et navale certamen exhibuit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_1
urn:cite:chron:jevent.36_t1_194_1_h	Melissus Spoletinus grammaticus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_1
urn:cite:chron:jevent.36_t1_194_1_i	M. Porcius Latro, Latinus declamator,	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_1
urn:cite:chron:jevent.36_t1_194_1_i	taedio duplicis quartanae semet interfecit.	urn:cts:latinLit:stoa0162.stoa005:36.t1.194_1
